用户ID,评论文本,发布时间,IP属地,景色评分,趣味评分,性价比评分,赞同数,收藏数,出行类型,评论星级,评论类型
14155514,价廉物美，就是小火车的卖票小伙子广西腔的普通话实在……哈哈哈，太搞笑了。整个公园干净漂亮，物价低廉，非常亲民，特别适合带娃来玩。,2022-07-19 发布点评,,5.0,5.0,5.0,0,0,家庭亲子,0,未知
55104941,挺不错的，很大，走死我了。一个人晃悠晃悠，大概走了60%不到的地方。雨林可惜没好好走一走，感觉还有很多不错的地方。还遇到了一个团队在拍戏。那个高塔一定要上去，风景不错。,2021-08-05 发布点评,,5.0,5.0,5.0,0,0,单独旅行,0,未知
94757343,20元门票，摆渡车通票34，对于北方人来说，值得,2020-09-18 发布点评,,5.0,4.0,5.0,0,0,,0,未知
199658384,【性价比】希望路过南宁的朋友到青秀山公园游玩，国家5A 级景区值得一游，那里是最适合人类宜居的地方【景色】，风景如画，一天都赚不完，真的棒棒哒【趣味】【性价比】【景色】。,2019-08-14 发布点评,,4.0,4.0,4.0,0,0,,0,未知
197240959,闹市中5A级景区，青山绿水。爬上五象塔顶可以俯瞰大半个南宁市区。瞻仰广西学生军纪念碑，状元泉的泉水冰冷甘甜。是夏天纳凉的好地方。,2019-08-01 发布点评,,5.0,5.0,5.0,0,0,,0,未知
1113663,环境挺不错的，就在市区里，很大的一个植物园。锻炼身体，修身养性的好去处。但也有些不足之处，比如路标不是很清晰，有些景点都找不到。,2019-03-24 发布点评,,5.0,0.0,0.0,0,0,,0,未知
9270769,即买即用很方便，青秀山很大，有时间可以玩2天。,2026-02-26 发布点评,上海,5.0,5.0,5.0,0,0,家庭亲子,0,未知
340515087,物超所值 溜娃圣地 特别美 特别大 这个季节叶子花园色彩斑斓 拍照出片 随手一拍就很美 漫步竹林身心放松 儿童乐园 孩子可以玩几个小时 值得多次逛,2026-01-24 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
5382469,青秀山还是值得一去的，从清晨黑乎乎的一天开始，有菊花展，花儿好看，叶子花一大片一大片的，拍照绝对出片，出来后乌泱泱的全是人了。,2026-01-23 发布点评,上海,5.0,4.0,3.0,0,0,单独旅行,0,未知
243378346,很漂亮，值得去，景色宜人，空气清新，还能增长知识，就是观光车能改成通票就更好了，如果时间的可以游玩两天，现在有一票3天挺不错的,2025-05-16 发布点评,湖南,5.0,5.0,5.0,0,0,其他出游,0,未知
470056519,超大，脚走废那种，其实不用排队坐电瓶车，明年可以自己组个小车车走，过年期间有灯会，不过我们没有等到晚上看，逛累了，真的太大了，选择一个区域玩就好，有很多花卉还是挺美的,2025-04-03 发布点评,云南,5.0,5.0,5.0,0,0,朋友出游,0,未知
27036208,国庆期间已经在白天游过青秀山了，感觉物超所值。这次专程夜游青秀山，遇上了春节灯会，本来觉得门票比白天贵太多了，但看过精美的花灯，坐了免费的往返小火车，还是觉得挺值的。,2025-02-06 发布点评,广东,4.0,4.0,5.0,0,0,家庭亲子,0,未知
55959509,青秀山，便宜又漂亮。5A实至名归！兰花特别美丽，全园最美的区域。西门友谊长廊也不错，逛完坐景观车去下一站观音禅寺，很方便。。。,2024-10-10 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
82535590,说是5A级景区，其实算是个大公园，不过风景特别美，有很多花种，恐龙园，昆虫园等，也比较适合小朋友，门票20元也不贵，值得一去。,2024-07-28 发布点评,广西,5.0,5.0,4.0,0,0,情侣夫妻,0,未知
627707333,非常值得来，门票也不贵！青秀山超大超好逛！下次约着朋友一起来吧，遗憾的事是这次来的晚导致很多地方没去着，小火车也没坐，下次吧！,2024-07-24 发布点评,云南,5.0,5.0,5.0,0,0,家庭亲子,0,未知
36935932,风景确实不错，地方很大，空气很清新，但是真的奉劝爱美的小姐姐，当心美腿，咬得惨不忍睹，已经听劝没有穿短的，长裙都没有避免，🥹,2024-06-27 发布点评,上海,5.0,5.0,5.0,0,0,朋友出游,0,未知
218889688,景区很大，我们没选择坐车，徒步走了大概有10多公里，景色挺不错的，景区里面除了水和外边是统一价外，其他的零食基本都会贵一点点。,2024-05-22 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
36142750,青秀山风景区景色绝美，门票价格便宜，真是值得一去，非常棒！公园很大，感觉一天都逛不完，下午约了博物馆所以只玩了半天，有点遗憾！,2023-06-16 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
23386493,公园很大，绿化很好，太阳很大但是园内很阴凉。登上了龙象塔，俯瞰邕江两岸很美。南宁的绿色让人觉得心旷神怡，铁苏培育中心值得一去，东西很不错，下次再来,2023-05-29 发布点评,广西,5.0,5.0,5.0,1,0,单独旅行,0,未知
3222375,绝对的好地方，5A，妥妥的。真是超出了我的想象，南宁人民因为有青秀山，真是太幸福了。广西真是个好地方，青秀山的兰花展太美丽了！,2023-05-03 发布点评,四川,5.0,5.0,5.0,0,0,家庭亲子,0,未知
443968078,青山绿水长流，古树遮天蔽日！奇花异草芬芳！城市花园！赞赞！服务周到暖心！价格亲民，性价比高啊非常满意开心快乐每一天嗯嗯好的赞！,2023-03-23 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
898746,一个可以玩一整天的植物园，靠走路有点费劲..有小汽车五元一次运行：时间匆忙，没有完全走遍，下次一定要好好看看走走逛逛吧。挺好的,2021-11-19 发布点评,,5.0,5.0,5.0,0,0,单独旅行,0,未知
20022510,一次非常好的体验，正好赶上三月三，景区内还到处是节日的气氛。游人如织，从西门走到北门，南门和东门都没去成，实在太大了。留着下次再来。门票20，直接携程上订票，非常方便,2021-04-19 发布点评,,4.0,4.0,5.0,0,0,单独旅行,0,未知
35965642,青秀山景色很美很漂亮，花开了，空气清新，自然、舒适，阳光明媚，晒晒太阳，挺舒服的，趣味性强，性价比超高的，不错的选择，棒棒的。,2021-02-15 发布点评,,5.0,5.0,5.0,0,0,,0,未知
30467023,青秀山，南宁5A，真的好漂亮～城市里的一抹绿～真的很喜欢这里，过年去的，非常有年的氛围～干净特别喜欢南宁～,2019-09-21 发布点评,,5.0,0.0,0.0,1,0,,0,未知
51989440,青秀山真是广西之光。老少皆宜的景点，门票这么便宜，打卡点这么多，从早玩到晚，拍照一拍一个不吱声，包美。还要什么自行车，冲啊！,2026-02-28 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
1155689,全场的热带植物，各种设计，很有创意…满满的植物，坐上小火车，北门到东门，时间足够的话，完全可以溜达一天，推荐，有空再来✌✌✌,2026-02-24 发布点评,上海,5.0,5.0,5.0,0,0,家庭亲子,0,未知
206498137,花花草草，看着心情舒畅，最好在闲暇时间过来，别在节假日，影响体验感。建议在东门进，然后小火车到北门，时间不充裕的话，就在北门出好了。附近的几个点，也够看3小时的了。,2025-05-07 发布点评,广东,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
88808888,非常值得去的一个公园，它不仅是公园，也是南宁植物园，植被丰富，景色优美，空气清新，公园很大，半天逛不完。有很多亲子科普活动。,2025-03-18 发布点评,广东,5.0,5.0,5.0,0,0,家庭亲子,0,未知
20194828,到南宁推荐一定要去，在城区里很方便，植物园很多种类很有看点，景观也好看，还有一些小动物。园里面就是一座小山，坐景观车最好，价格也便宜，大门票也便宜，总的性价比很高。,2025-02-18 发布点评,四川,5.0,4.0,4.0,0,0,家庭亲子,0,未知
59297481,5A级景区，在市中心，交通方便，门票便宜，跟园博园景区一起购买就50元，超值，最关键是景区景色非常美，空气好。还有夜花园……,2024-10-22 发布点评,广东,5.0,5.0,5.0,0,0,朋友出游,0,未知
119802071,景色不错，门票便宜，交通便利。适合休闲旅游。,2024-08-30 发布点评,广西,4.0,4.0,5.0,0,0,家庭亲子,0,未知
20194828,到了南宁推荐一定要去青秀山公园，美丽的植物园很有看点，就在城区里5A景区，建议留一整天去玩，里面很大，体力好的可以沿着山路玩，不过太废腿了，还是里面的观光车最方便。,2024-08-26 发布点评,四川,5.0,5.0,5.0,0,0,家庭亲子,0,未知
24889725,南宁天下秀，无须多言。青秀山宛如一个熔炉，集合了植物园，园林，植物保护中心，观音禅寺，以及文化交流中心，称得上“大观”二字。,2024-02-20 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0,未知
3312482,值得一去，风景不错，很干净。建议坐观光车游览，景区真的很大，感觉全部走完都要一天。我们是选择了几个点，走了半天。苏铁园不错。,2024-02-18 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
331077518,非常值得去的五A景区，植物园里的亚热带和热带植物非常丰富，各个花园繁花似锦，园内交通也很方便，景交车5元一次去那个景点都行。,2024-02-04 发布点评,广西,5.0,5.0,5.0,0,0,朋友出游,0,未知
198531836,四周丘陵群山环统，最高处是凤凰岭。这里阳光充足，兩量充沛，是一处四季都适合游玩的绿色景区。青秀山的地标性建筑-龙象塔又名青山塔，是青秀山的标志。,2023-09-21 发布点评,上海,5.0,3.0,4.0,1,0,单独旅行,0,未知
585139,经常到南宁来，已经有20年了，今天第一次来，感觉很不错，景色很好，空气指数相当高，性价比较高，周末值得带家人和朋友到此一游，,2022-03-05 发布点评,,5.0,5.0,5.0,0,0,单独旅行,0,未知
119927989,青秀山风景很美，是我曾经向往的地方，这次有机会得意去此地，晚上都开心的睡不着，一望无际的海边，一望无际的高山，美景不可胜收。,2021-05-12 发布点评,,5.0,5.0,5.0,0,0,,0,未知
36380087,广西青秀山风景优美，环境设施齐全，交通便利，公园真是大自然的天然氧吧，植物种类繁多，热带花种茂盛，景区适合游玩，健走，拍摄！,2019-12-15 发布点评,,5.0,0.0,0.0,0,0,,0,未知
241378613,景区非常大，绿化覆盖率高，空气清新，特别适合喜爱拍照的人。登上龙象塔顶，鸟瞰南宁市，整座城市风光尽收眼底，虽然有些人工雕琢的痕迹，但如果是第一次去南宁，可以去看看！,2019-10-15 发布点评,,4.0,0.0,0.0,0,0,,0,未知
62419176,5A 景区，门票20元，网上订18元，太便宜了，景区超大，可以逛一天的时间，累了可以花5元观光车回景区的北门或西门，值得一去！,2019-08-07 发布点评,,5.0,0.0,0.0,0,0,,0,未知
22191305,超大级植物园，登塔观全景，分不同区，做小火车与游览车轻松点否则太赶太累，门票20元，学生10元，天气温和点逛逛更捧，打卡点¥,2019-08-01 发布点评,,5.0,0.0,0.0,0,0,,0,未知
22000227,挺好的，全国最低5A景区，绿化棒棒哒，还会再来，感觉早上来可能会更好，沐浴清新，超级氧吧，负离子不要太多,2019-04-24 发布点评,,5.0,0.0,0.0,1,0,,0,未知
407351504,青秀山空气清新、绿意盎然，登塔能俯瞰全城，风景超治愈。园区干净舒服，地铁也方便，性价比高，散心拍照都很合适，来南宁必打卡！,2026-02-25 发布点评,江西,5.0,5.0,4.0,0,0,情侣夫妻,0,未知
464072427,这个景区好大，和朋友来这边看演唱会也是奔着景区风景来的，根本没逛完，有观光车可以选，还有很多广西这边的特色，来的那天出大太阳，拍照会有点晒，但是也能出片，值得一来,2026-02-07 发布点评,湖南,5.0,4.0,5.0,0,0,朋友出游,0,未知
343519396,这个青秀山真的太好玩了超级好玩，而且里面吃的也不贵；景色超级美。我们去的时候是菊花展和那个三角梅盛开，天气很好，美轮美奂。,2026-01-04 发布点评,广东,5.0,5.0,5.0,0,0,朋友出游,0,未知
46184729,园区超大环境也很好，就是去哪都要坐车否则腿断也走不完。指引较少，厕所很远。休息座椅也很少。但整体还是非常舒服，适合去吸氧！,2025-12-26 发布点评,广西,5.0,3.0,3.0,0,0,家庭亲子,0,未知
47549603,景色非常美。菊花展，叶子花园，莫奈花园，到处都是鲜花绽放，美不胜收。美中不足的是，里面的电瓶车可是太贵了。一个小时100块,2025-12-12 发布点评,江苏,5.0,5.0,4.0,0,0,情侣夫妻,0,未知
24719902,南宁青秀山是来南宁必去的景点，景区里空气清新景色宜人，有游览车和小火车，方便游客去往各个特色区域，叶子花园很美，拍照很出片,2025-10-31 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
4664294,景色很美，北门进买小火车票到南门，然后租一个小车玩到东门，还车。园区超大，有小朋友玩的乐园费妈，孩子玩的满头大汗，户外超好,2025-10-08 发布点评,北京,5.0,5.0,5.0,0,0,家庭亲子,0,未知
222044558,晚上去的 特别好看 景区还有一些主题表演 唯一的问题是人巨多 可能不看表演选择晚一点入园会好一些的打车回去建议是走出去几百米再叫车,2025-08-24 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
49859477,非常值得游玩的景区。不同的季节有不同的花，都让人带来惊喜。各个景点之间需要坐观光车或者小火车才能到达，并且需要单独购车票。,2025-05-17 发布点评,广西,5.0,5.0,5.0,0,0,朋友出游,0,未知
113407907,很早就听说南宁的青秀山风景秀丽，这次过来玩果然名不虚传，老牌5A景区不愧是南宁的旅游名片，青秀山真的太大了，坐了观光车也只玩了一半，大家在园区里步行游玩可能更好！,2024-10-07 发布点评,四川,5.0,5.0,5.0,0,0,单独旅行,0,未知
