用户ID,评论文本,发布时间标签,IP属地,景色评分,趣味评分,性价比评分,赞同数,收藏数,出行类型,评论星级
43287922,好逛好玩大人小朋友都玩得超级开心呦，小火车嘟嘟的开～小朋友们超兴奋，园内景色超美，可惜当天下雨天，不过也是美美哒啦！！,2026-03-02 发布点评,广东,5.0,5.0,5.0,0,0,家庭亲子,0
207700959,非常棒的景区，虽然下雨天去的，依旧有不少的游客，感受了一场烟雨青秀，别有韵味。珍稀动植物很多种，生态环境空气都非常好！,2026-01-26 发布点评,广西,5.0,5.0,5.0,0,0,朋友出游,0
3332111,景区很大，要想全部跑完需要不少时间，园区内的小火车下车后必须得再买票，要做好徒步的准备，要么好多风景都看不到！园区内也有台阶要爬，还挺累，小朋友一口气能上去！,2025-08-24 发布点评,广东,5.0,5.0,4.0,0,0,家庭亲子,0
3332111,景区很大，要想全部跑完需要不少时间，园区内的小火车下车后必须得再买票，要做好徒步的准备，要么好多风景都看不到！园区内也有台阶要爬，还挺累，小朋友一口气能上去！,2025-08-24 发布点评,广东,5.0,5.0,4.0,0,0,家庭亲子,0
231815100,蔚蓝的天空中飘着朵朵白云，仿佛是天使洒下的白色花瓣，轻盈而美丽，山峦连绵起伏，碧波荡漾的湖面泛起层层涟漪，宛如一幅精美的山水画。远处的雪山巍峨耸立，山巅的积雪在阳光下闪耀着耀眼的光芒，令人心旷神怡。,2025-05-02 发布点评,广西,5.0,5.0,5.0,0,0,朋友出游,0
254480219,空气清新，环境很好，很大，徒步累，观光车每人一次5元，上下车后需要再买，小火车是每人一次10块，没坐不太清楚怎么个流程,2024-01-02 发布点评,北京,5.0,5.0,5.0,0,0,其他出游,0
174337842,南宁最值得去的两个地方之一，一天逛不完,2023-07-28 发布点评,广西,5.0,5.0,5.0,0,0,,0
8394528,很不错，南宁市内第一人气景点。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。有趣好玩，景色不错，总体超赞，,2020-11-29 发布点评,,5.0,5.0,4.0,0,0,家庭亲子,0
8394528,很不错，南宁市内第一人气景点。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。有趣好玩，景色不错，总体超赞，,2020-11-29 发布点评,,5.0,5.0,4.0,0,0,情侣夫妻,0
186913376,优惠票，半价。景色很美，没来得及看更多景点。但门票十块，电瓶车五块，性价比高。,2019-11-24 发布点评,,5.0,0.0,0.0,2,0,,0
173507981,门票收费合理，坐电车也不贵。景点管理到位。里面有不少珍贵树木。环境舒适。一个森林公园能建成这样笄f非常不错了，给好评。,2019-10-08 发布点评,,5.0,0.0,0.0,0,0,,0
174106923,如果是旅游观光就没啥好看的景点；属城市公园，适合休闲游乐，空气清新，有点原始森林的味道。人不是很多，有大型收费停车场。,2019-08-17 发布点评,,5.0,0.0,0.0,0,0,,0
30553508,不错 很好，入园方便，景色优美，空气清新，纸杯猫咪，设施齐全，交通便利  一家人一起来玩，大家都很满意。,2019-05-02 发布点评,,5.0,0.0,0.0,1,0,,0
49023510,青秀山如果体力不够就买无限次逛光车票，一站一站的看，体力好就边走边看，任何坐一次都是会错过景色，因为车是不走回头路的。,2019-04-21 发布点评,,5.0,0.0,0.0,0,0,,0
30307755,山清水秀  人杰地灵   广西著名的5A风景区  比较适合一家老小  外出踏青  约亲朋好友小聚  也是很少有5A景区免费的,2019-04-08 发布点评,,5.0,4.0,5.0,1,0,,0
160116406,太大了，这是我逛过最大的景区，西门北门植被茂密，景观漂亮，东门以花为主，各个区之间必须乘小火车通行，不然太太太远了…,2026-02-25 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0
35372958,很好，性价比很高的景区，但是季节要去对哦，不然会少了一半的美景。但基础配置还是很好的。吃饭也算比较方便，价格合理啦。,2026-02-09 发布点评,河南,5.0,5.0,5.0,0,0,家庭亲子,0
282578220,超级棒的景点 北门进 直接到荫生植物园 第二站叶子花园 水生植物园 超级漂亮 见到了很多没见过的植物 到处都是美景 关键门票还巨便宜,2026-02-06 发布点评,上海,5.0,5.0,5.0,0,0,家庭亲子,0
2453711,一天逛不完的超大以花卉植物为主的景区，应该是一年四季都有花看的地方。当前是三角梅、菊花和水杉的最佳观赏季，值得一看。,2025-12-18 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0
99939564,青秀山太美了！菊花展搞得非常丰富多彩，后悔没有早早来游玩！真是值得一看的美景！有机会还回再来游玩一遍整个青秀山景区。,2025-12-14 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0
213835304,青秀山的悠然气息，犹如一首古老的歌谣，诉说着岁月的故事，传递着大自然的神秘与和谐。桃花，樱花季去游玩，花实在太美了。,2025-04-06 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0
5466912,特别特别好，非常值得去。南宁的AAAAA级旅游景区，一天根本逛不完啊逛不完。如果有时间，下次还来。特别特别好，非常值得去。南宁的AAAAA级旅游景区，一天根本逛不完啊逛不完。如果有时间，下次还来。,2025-04-03 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0
58854800,建议北门进，可以打卡萌生植物园，然后坐观光车到观音禅寺，沿着大路一直走500米到达桃花坞观景台，可以打卡古今穿越机位,2024-10-08 发布点评,江苏,5.0,5.0,5.0,0,0,情侣夫妻,0
100556249,青秀山整体景区设计很用心，很漂亮，有很多科普小展板。景区很大，但是有电瓶车可以坐，5元/人/次，中途可以在景点下车，走不动了再上车坐回景区门口也行。中途上车主要还是收零钱，第一站或者窗口有售票员。,2019-12-21 发布点评,,5.0,0.0,0.0,0,0,,0
220220929,二十年后第二次重游青秀山，这里古木参天，鸟语花香，环境干净，是真正的原始生态公园，空气特别新鲜，非常值得大家去游玩。,2019-05-11 发布点评,,5.0,0.0,0.0,0,0,,0
224153075,好大的一个景点，建议在入口处买个一张两次的观光车票。先坐着到最高点，然后自己走到累的时候再坐一次下来，要不走的腿软。,2019-05-03 发布点评,,5.0,0.0,0.0,0,0,,0
63131010,公园很大，请提前了解要从哪个门进。作为公园，停车费个人感觉偏高。东门车位紧，对面(天桥旁)有很大遍临时的，还实惠。,2026-02-28 发布点评,广东,5.0,5.0,5.0,0,0,家庭亲子,0
867895,环境很好很漂亮，有着南方城市特有的自然风光和植被特色，时间所限只能匆匆在北区浏览了一下，以后有机会还会再游其它区域,2026-01-08 发布点评,天津,5.0,5.0,4.0,0,0,家庭亲子,0
88139782,青秀山很大，风景优美，拍照很出片，去一次玩不能够把所有的景点玩到，下次有机会来南宁还会再去青秀山，总之，没逛够😄,2025-10-21 发布点评,广西,5.0,3.0,4.0,0,0,朋友出游,0
611914594,美且人多，超级酷且超级大很雷啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊呜呜呜呜,2025-05-03 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0
266545338,很大 要买小火车的票才方便游玩一进门就有售票点分几条线路 光靠腿不行 太晒了水生植物品种很多，都有标签立牌，很贴心的展示,2023-07-26 发布点评,广东,5.0,5.0,5.0,0,0,单独旅行,0
33795959,不错的市内公园，面积很大，景色很赞，特别适合溜娃和周末休闲游。就是公园太大，有好几条观光车线路，对初来者有点迷糊。,2022-10-15 发布点评,上海,5.0,5.0,4.0,0,0,朋友出游,0
53044550,美丽的风景，美丽的心情，美丽的环境,2022-03-25 发布点评,,5.0,5.0,5.0,0,0,,0
23687828,整体来说很值得去，太大了，估计走着一天转不完，步行游览了东部区域花花草***较多，西部山里座小车以树木为主，里面物价不低，最好自备水。,2021-10-15 发布点评,,5.0,5.0,4.0,1,0,情侣夫妻,0
271257369,青秀山真的非常值得时间充足，慢慢的欣赏，慢慢的玩。我要是时间充足就买三天的票了，把它当成公园一样，每天今天吸吸氧,2026-02-27 发布点评,河北,5.0,5.0,5.0,0,0,家庭亲子,0
83113705,非常不错，兰花园做的很精致，很多奇怪的花，公园环境很好，徒步很舒服，今天走了15公里以上，除了山顶，基本全覆盖。,2026-02-21 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0
215865590,青秀山真的太大了 连着两天都去逛了，东区很多花，很好看 阴生植物园也很好看，其他区就是看树了，这个季节也没什么花开放,2026-01-28 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0
152572717,坐地铁超级方便，直达西门，然后园内每个景点都有观光车和小火车。景色很美，空气清新。植被茂盛，花美景美，值得一游！,2025-11-24 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0
378856100,坐公交或者地铁挺方便的，可以搜一下攻略路线，小火车和观光车要坐，很方便的，叶子花园超漂亮，很适合穿的漂漂亮亮的去拍照！！北方人表示第一次见那么多的三角梅,2025-05-17 发布点评,河北,5.0,5.0,5.0,0,0,单独旅行,0
171031796,入园就感觉空气质量清新，鸟语花香，园内特别大，出行都是有观光车，里面服务也很不错。是个亲朋好友一起玩去玩耍，游玩时长也比较好基本游玩后就可以回家吃饭了。,2025-04-14 发布点评,河南,5.0,5.0,5.0,0,0,家庭亲子,0
47384651,青秀山挺大的，有山有水有亭台楼阁也有各种植物花卉，找个好天气去里面随便逛一逛心情都会非常开心。体力好就一路步行，体力不济坐小车到喜欢的景点再游玩省时省力。由于拍了太多人物照片，只能放三张空景哈,2025-04-10 发布点评,上海,5.0,5.0,5.0,0,0,朋友出游,0
2770836,青秀山比预期的更美丽，虽然春节假期人较多，但景区管理也还不错，带着一家老小从江苏过去南宁玩，这个市区里的5A景区，大家都很开心，强烈推荐，非常值得一去！,2025-02-10 发布点评,江苏,5.0,5.0,5.0,0,0,家庭亲子,0
412829913,这20块的门票是超值的～里面大到可以逛一整天，好多园区，所有植物爱好者的福地，如果常住南宁，这个地方我应该会经常去，小火车也比较方便。工作人员比较给力。,2024-10-20 发布点评,湖南,5.0,5.0,5.0,0,0,家庭亲子,0
157845013,没想到真的好大好大，而且这价格五A景区还这么好真心不错！强烈推荐到南宁的必须打卡，拍照出片！,2024-05-19 发布点评,天津,5.0,5.0,5.0,1,0,情侣夫妻,0
43495727,青秀山门票20元便宜，它是(5A景区)观光车来回10元，停车费也不贵，它有东，西，北门，观音禅寺很大，上香祈福，今天正好是元宵节，人也很多，萌生植物园超灵，我们进入后正好赶到放烟雾，像绿野仙境,2024-02-24 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0
53003423,挺好玩的！从北门进景区，停车场很方便。进来后可以买观光小火车（10块/次）或者普通观光车（5元/位）。线路不一样。因为时间的关系，先去了观音禅寺（北一门坐观光车），后面步行去的塔。看南宁全景。,2023-01-28 发布点评,重庆,5.0,5.0,5.0,0,0,情侣夫妻,0
72171541,让人念念不忘的青秀山，旅途结束后，还觉得此行选择去青秀山很是最明智的。移步换景，满眼风光，多样的亚热带植物和恐龙雕像让孩子深爱不已，是一堂有趣的生物课！,2023-01-13 发布点评,辽宁,5.0,5.0,5.0,0,0,家庭亲子,0
3206915,良心的5A景区，20元门票，面积很大没有走完，有点可惜。景区里植被丰富，奇花异草，就是当天天气不好。还是看图吧。,2019-10-01 发布点评,,5.0,0.0,0.0,0,0,,0
4465080,环境优美，位置也挺好的，周边环境不错环境优美，位置也挺好的，周边环境不错，环境优美，位置也挺好的，周边环境不错，,2019-09-17 发布点评,,5.0,0.0,0.0,0,0,,0
